time_s,Vin_V,VL_V
4.800000000000003e-05,-0.1447236165,0.015880260010753745
4.8499999999999986e-05,-0.1467336668,-0.02224309635244623
4.9e-05,-0.1527638175,-0.031371247545237915
4.950000000000001e-05,-0.1587939681,-0.015638583011218694
5.000000000000002e-05,-0.1608040184,-0.003987726146377126
5.0500000000000035e-05,-0.1608040184,0.03359213649603894
5.099999999999999e-05,-0.1527638175,-0.00414840427518967
5.1500000000000005e-05,-0.1587939681,-0.0201749296896309
5.200000000000002e-05,-0.1608040184,-0.04333508316483729
5.250000000000003e-05,-0.1688442193,-0.023286514813764862
5.299999999999999e-05,-0.1688442193,0.012062707460352621
5.35e-05,-0.1628140686,0.023617392888054208
5.400000000000001e-05,-0.1608040184,-0.005928549449647014
5.4500000000000024e-05,-0.1688442193,-0.05077997847413956
5.5000000000000036e-05,-0.1768844202,-0.0026822295105530763
5.5499999999999994e-05,-0.1708542695,0.003792656372499147
5.6000000000000006e-05,-0.1768844202,-0.015905143777020115
5.650000000000002e-05,-0.1768844202,0.002268407928192327
5.700000000000003e-05,-0.1768844202,0.006448374126086479
5.749999999999999e-05,-0.17487437,0.004190943055016726
5.8e-05,-0.1768844202,-0.01297778341527916
5.850000000000001e-05,-0.1849246211,0.000974696098927569
5.9000000000000025e-05,-0.1768844202,0.011433475077064301
5.950000000000004e-05,-0.1768844202,-0.01160025513253948
5.9999999999999995e-05,-0.1929648221,-0.015457687433017994
6.050000000000001e-05,-0.1869346714,-0.009970335539794779
6.100000000000002e-05,-0.1889447216,0.004515534166751784
6.150000000000003e-05,-0.1869346714,-0.009853504530214309
6.199999999999999e-05,-0.1929648221,-0.0028320139346558844
6.25e-05,-0.1849246211,0.017197112184181927
6.300000000000001e-05,-0.1929648221,-0.0201406485316587
6.350000000000003e-05,-0.1929648221,-0.0006869682586515845
6.399999999999998e-05,-0.1929648221,-0.002835186963735489
6.45e-05,-0.1989949727,0.0029298512643308227
6.500000000000001e-05,-0.1929648221,0.0036780426692327403
6.550000000000002e-05,-0.1989949727,-0.033018150784396655
6.600000000000003e-05,-0.201005023,-0.014785406296337025
6.649999999999999e-05,-0.201005023,0.002402174104455432
6.7e-05,-0.201005023,-0.014804718173629008
6.750000000000001e-05,-0.201005023,-0.011336287392675528
6.800000000000003e-05,-0.2090452239,-0.0008121282967886562
6.849999999999998e-05,-0.2030150732,0.00361204235427489
6.9e-05,-0.2050251234,-0.0069893223820514105
6.950000000000001e-05,-0.2070351737,-0.0008979051519937978
7.000000000000002e-05,-0.2090452239,0.011397866781895501
7.050000000000003e-05,-0.2070351737,0.0032905235900986627
7.099999999999999e-05,-0.2050251234,-0.009594584395342207
7.15e-05,-0.2150753746,-0.017647823830992414
7.200000000000002e-05,-0.2090452239,0.0005163613773131364
7.250000000000003e-05,-0.2170854248,-0.01854502839524242
7.299999999999999e-05,-0.2170854248,-0.013202698118911144
7.35e-05,-0.219095475,-0.00453191557241117
7.400000000000001e-05,-0.2170854248,-0.00909929180911602
7.450000000000002e-05,-0.2231155755,-0.004359946306227801
7.500000000000003e-05,-0.2170854248,0.015571609322968777
7.549999999999999e-05,-0.219095475,-0.02627554176241037
7.6e-05,-0.2251256257,-0.0025436395321954304
7.650000000000002e-05,-0.2231155755,0.014561427343321876
7.700000000000003e-05,-0.2251256257,-0.0003462490755255605
7.749999999999999e-05,-0.2251256257,-0.010343678240789998
7.8e-05,-0.2331658266,-0.018749875603836473
7.850000000000001e-05,-0.2351758769,-0.004194311841742196
7.900000000000002e-05,-0.2371859271,0.008009007346520826
7.950000000000004e-05,-0.2331658266,-0.00010045009842388902
7.999999999999999e-05,-0.2412060276,-0.017963751639670844
8.05e-05,-0.2371859271,0.00385792112310694
8.100000000000002e-05,-0.2412060276,-0.00679293918720984
8.150000000000003e-05,-0.2412060276,0.007095473625802365
8.199999999999999e-05,-0.2412060276,-0.00493243972349064
8.25e-05,-0.2412060276,-0.008622741970118988
8.300000000000001e-05,-0.2412060276,-0.00012363188714939683
8.350000000000002e-05,-0.2432160778,0.007511708851316834
8.400000000000004e-05,-0.2412060276,-0.007124910180273319
8.45e-05,-0.2472361783,-0.01755312441876856
8.5e-05,-0.245226128,0.002643080888573328
8.550000000000002e-05,-0.2492462285,-0.03195272627700546
8.600000000000003e-05,-0.2572864294,-0.01561234065542227
8.649999999999999e-05,-0.2572864294,0.00155934034067173
8.7e-05,-0.2572864294,0.014788006935877302
8.750000000000001e-05,-0.2552763792,0.004344468049484818
8.800000000000002e-05,-0.2572864294,-0.004060986440881991
8.850000000000004e-05,-0.2552763792,0.00673704793586238
8.9e-05,-0.2572864294,-0.015293348684418721
8.950000000000001e-05,-0.2592964796,0.0004854339235763627
9.000000000000002e-05,-0.2572864294,0.005216254523325168
9.050000000000003e-05,-0.2592964796,0.004281778142235293
9.099999999999999e-05,-0.2613065299,-0.015849497749167395
9.15e-05,-0.271356781,-0.013162979438258626
9.200000000000001e-05,-0.2653266303,0.0207968778348015
9.250000000000003e-05,-0.2633165801,0.00943833468659726
9.299999999999998e-05,-0.2572864294,0.0027375866847461922
9.35e-05,-0.2653266303,-0.023446316505124326
9.400000000000001e-05,-0.2733668312,-0.01870265740114582
9.450000000000002e-05,-0.2733668312,0.005417639732125536
9.500000000000003e-05,-0.2733668312,-0.0037366311403382725
9.549999999999999e-05,-0.2733668312,0.007289088448146761
9.6e-05,-0.2733668312,-0.011530131812561233
9.650000000000001e-05,-0.2753768815,-0.02018572273307012
9.700000000000003e-05,-0.2814070322,0.002654160272026159
9.749999999999998e-05,-0.2733668312,-0.017980924723932108
9.8e-05,-0.2814070322,-0.028371952209365198
9.850000000000001e-05,-0.2834170824,0.002662106598684982
9.900000000000002e-05,-0.2814070322,0.009073708016106446
9.950000000000003e-05,-0.2814070322,0.00830798740045763
9.999999999999999e-05,-0.2814070322,-0.01217302006455255
0.0001005,-0.2854271326,-0.018359164446145437
0.00010100000000000002,-0.2894472331,-0.005004520913620494
0.00010150000000000003,-0.2894472331,0.003929222715012972
0.00010199999999999999,-0.2894472331,0.0022047975783396267
0.0001025,-0.2894472331,0.001670833957905229
0.00010300000000000001,-0.2894472331,0.012644429510932465
0.00010350000000000002,-0.2894472331,-0.004094171245604636
0.00010400000000000003,-0.297487434,0.0028370378765569483
0.00010449999999999999,-0.2894472331,-0.0020334510991716933
0.000105,-0.297487434,-0.0030864091292697004
0.00010550000000000002,-0.2894472331,0.00469632208359716
0.00010600000000000003,-0.297487434,-0.01863038648530976
0.00010649999999999999,-0.297487434,-0.011011124653481435
0.000107,-0.3015075345,0.004260499500516008
0.00010750000000000001,-0.2994974842,-0.005563822765071058
0.00010800000000000002,-0.3055276349,-0.019900545478785933
0.00010850000000000004,-0.3035175847,0.024102122956629723
0.00010899999999999999,-0.3015075345,0.008568744251843249
0.0001095,-0.3015075345,-0.013495393363055653
0.00011000000000000002,-0.3055276349,0.012964420715850807
0.00011050000000000003,-0.2994974842,0.008625641694607871
0.00011099999999999999,-0.3055276349,-0.0019834151541852276
0.0001115,-0.3055276349,-0.02751450924835297
0.00011200000000000001,-0.3135678358,-0.010090788039485587
0.00011250000000000002,-0.3115577856,0.012631999548473338
0.00011300000000000004,-0.3135678358,0.005101992117619885
0.0001135,-0.3095477354,-0.0027716166674559904
0.000114,-0.3135678358,-0.010506161928447836
0.00011450000000000002,-0.3135678358,-0.006868719196569191
0.00011500000000000003,-0.3135678358,-0.0036229652809709892
0.00011549999999999999,-0.3135678358,0.02231960743130657
0.000116,-0.3055276349,-0.012207702512045079
0.00011650000000000001,-0.3256281372,-0.016186776505647312
0.00011700000000000002,-0.3135678358,0.004777891497796016
0.00011750000000000004,-0.3216080368,-0.02985541852951297
0.000118,-0.3296482377,0.005516399495892551
0.00011850000000000001,-0.3216080368,0.01773585318868734
0.00011900000000000002,-0.3216080368,-0.013973525134253678
0.00011950000000000003,-0.3276381874,-5.7920201306963653e-05
0.00011999999999999999,-0.3296482377,-0.006401744728199519
0.0001205,-0.3316582879,0.0005289271843510286
0.00012100000000000001,-0.3336683381,0.0051150368245984935
0.00012150000000000003,-0.3296482377,0.005367468581537237
0.00012199999999999998,-0.3296482377,-0.011070375606911535
0.0001225,-0.3376884386,-0.010095824606797282
0.000123,-0.3336683381,0.0022473755831257584
0.00012350000000000002,-0.3376884386,-0.01112133690916879
0.00012400000000000003,-0.3376884386,-0.02137933991065648
0.0001245,-0.3437185893,0.010278217111569666
0.000125,-0.3376884386,0.013273011288392167
0.00012550000000000001,-0.3376884386,0.0010257217279317629
0.00012600000000000003,-0.3376884386,0.005275454123490163
0.00012649999999999998,-0.3396984888,-0.007988755196973934
0.000127,-0.3417085391,0.008099487596015809
0.0001275,-0.3396984888,-0.009765783435629219
0.00012800000000000002,-0.3457286395,0.000586838685337222
0.00012850000000000003,-0.3457286395,0.011509837728221563
0.000129,-0.3417085391,0.001719003351250806
0.0001295,-0.3477386897,-0.013286616088832168
0.00013000000000000002,-0.3457286395,0.015617898318639408
0.00013050000000000003,-0.3457286395,0.008466550186917065
0.00013099999999999999,-0.3457286395,-0.002300190680578694
0.0001315,-0.3457286395,-0.0037990800945618772
0.000132,-0.3457286395,-0.015947545668095843
0.00013250000000000002,-0.3517587902,0.008707885743197964
0.00013300000000000003,-0.3457286395,0.0018305925937623264
0.0001335,-0.3537688404,-0.016067220751286262
0.000134,-0.3537688404,0.004154121566202859
0.00013450000000000002,-0.3557788907,-0.011834981889911085
0.00013500000000000003,-0.3537688404,-0.006315205486793492
0.0001355,-0.3597989911,-0.0044357069090414135
0.000136,-0.3537688404,0.01998281095541389
0.0001365,-0.3557788907,-0.00561775810271865
0.00013700000000000002,-0.3577889409,-0.013878546059797242
0.00013750000000000004,-0.3618090414,-0.01701347241777524
0.000138,-0.3618090414,0.0005553904910062138
0.0001385,-0.3618090414,-0.00567878103860527
0.00013900000000000002,-0.3658291418,-0.017660063232635494
0.00013950000000000003,-0.3698492423,0.02330021427794586
0.00014,-0.3618090414,0.014817288145562324
0.0001405,-0.3618090414,-0.018909325849272907
0.000141,-0.3658291418,-0.010596743508908494
0.00014150000000000002,-0.367839192,-0.01998874270148776
0.00014200000000000004,-0.3698492423,0.010036093448302485
0.0001425,-0.3698492423,-0.008434262282181158
0.000143,-0.3738693427,0.010305098168616043
0.00014350000000000002,-0.3638190916,0.009910902913455512
0.00014400000000000003,-0.3698492423,-0.02164970093512902
0.0001445,-0.3718592925,0.00665409962863161
0.000145,-0.3698492423,-0.010711560641296337
0.0001455,-0.3778894432,-0.022711216745411433
0.00014600000000000003,-0.3778894432,0.009456293860923705
0.00014650000000000004,-0.3778894432,0.006876804279292521
0.000147,-0.3778894432,0.0015715212533190018
0.0001475,-0.3778894432,0.0015259675514843216
0.00014800000000000002,-0.3778894432,0.0037518894571637058
0.00014850000000000003,-0.3738693427,-0.03307670845027733
0.000149,-0.3859296441,-0.021525148860215594
0.0001495,-0.3798994934,0.002874796787947825
0.00015000000000000001,-0.3859296441,-0.016711729866395506
0.00015050000000000003,-0.3798994934,0.0354382501275593
0.00015099999999999998,-0.3778894432,-0.0319127105422312
0.0001515,-0.3859296441,-0.012138772508203312
0.000152,-0.3859296441,-0.007703519939096523
0.00015250000000000002,-0.3839195939,-0.012813194001566452
0.00015300000000000003,-0.3899497446,-0.033441235657317867
0.0001535,-0.3919597948,-0.005165343492632676
0.000154,-0.393969845,0.024494737012266433
0.00015450000000000001,-0.3879396943,0.03680163548832674
0.00015500000000000003,-0.3859296441,-0.033314718328691574
0.00015549999999999999,-0.3999999957,0.009269965890551832
0.000156,-0.3859296441,0.027429475821374713
0.0001565,-0.3919597948,-0.017565738177550465
0.00015700000000000002,-0.393969845,-0.0007819596251027296
0.00015750000000000003,-0.393969845,-0.008046933891659211
0.000158,-0.393969845,0.0014671948874642455
0.0001585,-0.3959798953,-0.012526416850591063
0.00015900000000000002,-0.3979899455,-0.021340814344032306
0.00015950000000000003,-0.3999999957,-0.00909755545037374
0.00015999999999999999,-0.4020100459,-0.001472133508473336
0.0001605,-0.4040200962,0.009327996172514137
0.000161,-0.4020100459,0.024942994810893914
0.00016150000000000002,-0.393969845,-0.0005073653336550351
0.00016200000000000003,-0.4020100459,-0.022048770821552436
0.0001625,-0.4080401966,0.0025576098838622496
0.000163,-0.3979899455,0.00027798513224215095
0.00016350000000000002,-0.4040200962,-0.00955835385412634
0.00016400000000000003,-0.4020100459,-0.021151116145786845
0.0001645,-0.4080401966,-0.024793659836844575
0.000165,-0.4100502469,-0.002043591302747301
0.0001655,-0.4100502469,0.022657393970946238
0.00016600000000000002,-0.4020100459,-0.005747860220293472
0.00016650000000000004,-0.4100502469,-0.00917987864177124
0.000167,-0.4060301464,0.01204396514503709
0.0001675,-0.4040200962,-0.012995008718834439
0.00016800000000000002,-0.4100502469,-0.016159526987907992
0.00016850000000000003,-0.4100502469,-0.001599987316140346
0.000169,-0.4100502469,0.019919859187786174
0.0001695,-0.4040200962,-0.016341243986503228
0.00017,-0.4180904478,0.006151488650998172
0.00017050000000000002,-0.4100502469,-0.014632386049502732
0.00017100000000000004,-0.4180904478,-0.008923892695162992
0.0001715,-0.4180904478,0.017873407379301365
0.000172,-0.4100502469,0.00429445332355033
0.00017250000000000002,-0.4140703473,-0.006667155580489751
0.00017300000000000003,-0.4140703473,-0.008146950388660392
0.0001735,-0.4180904478,-0.010108354195479228
0.000174,-0.4180904478,-0.00479794518576998
0.0001745,-0.4241205985,0.00715526059933953
0.00017500000000000003,-0.4180904478,0.02621018525416813
0.00017550000000000004,-0.4160803976,0.005861205626650976
0.000176,-0.4180904478,-0.007649895935485993
0.0001765,-0.4241205985,-0.011824158913989271
0.00017700000000000002,-0.4221105482,-0.004088035362742828
0.00017750000000000003,-0.4261306487,-0.013994367228208055
0.000178,-0.4261306487,0.005895929696651329
0.0001785,-0.4241205985,0.006568861712942575
0.00017900000000000001,-0.4261306487,0.023327546148648227
0.00017950000000000003,-0.4120602971,2.616050636207283e-05
0.00017999999999999998,-0.4261306487,-0.03592902972764078
0.0001805,-0.4261306487,0.00208845097616702
0.000181,-0.4301507492,-0.014185284986022164
0.00018150000000000002,-0.4341708496,0.02208976981870154
0.00018200000000000003,-0.4180904478,0.015062460855226075
0.0001825,-0.4321607994,-0.030595820368829046
0.000183,-0.4301507492,0.0013603459751780136
0.00018350000000000002,-0.4321607994,0.020139139349569908
0.00018400000000000003,-0.4261306487,-0.009781027450098677
0.00018449999999999999,-0.4341708496,-0.011391862166529893
0.000185,-0.4301507492,0.008086690331196102
0.0001855,-0.4261306487,-0.01348338750351635
0.00018600000000000002,-0.4341708496,-0.029853327479085385
0.00018650000000000003,-0.4341708496,-0.0018897758758172683
0.000187,-0.4381909501,0.0015883623605849597
0.0001875,-0.4321607994,0.0142192795174994
0.00018800000000000002,-0.4341708496,-0.021363976330703
0.00018850000000000003,-0.4361808999,0.014832501428651241
0.00018899999999999999,-0.4301507492,0.012137022228815134
0.0001895,-0.4341708496,-0.0014364043230838033
0.00019,-0.4341708496,0.0030179831450355644
0.00019050000000000002,-0.4341708496,-0.011895179511349701
0.00019100000000000003,-0.4381909501,-0.01901928937388214
0.0001915,-0.4442211008,0.00048431930395171664
0.000192,-0.4422110505,0.008905838848298897
0.00019250000000000002,-0.4381909501,0.004720845169116524
0.00019300000000000003,-0.4422110505,-0.01505023872754279
0.0001935,-0.4422110505,0.014230154165530603
0.000194,-0.4341708496,0.014788853616331475
0.0001945,-0.4422110505,-0.002134029714891306
0.00019500000000000002,-0.4381909501,-0.013736474771737648
0.00019550000000000004,-0.4402010003,-0.0009290119463471616
0.000196,-0.4422110505,-0.009253691598426693
0.0001965,-0.4422110505,-0.017506841365490064
0.00019700000000000002,-0.4422110505,0.003497117878952373
0.00019750000000000003,-0.4422110505,-0.015749601562619855
0.000198,-0.4502512515,0.0012215572260803123
0.0001985,-0.4402010003,0.03947082788622963
0.000199,-0.4381909501,-0.001085822289888588
0.00019950000000000002,-0.4422110505,-0.009604650904907999
0.00020000000000000004,-0.4422110505,-0.006713385347833354
0.0002005,-0.4482412012,-0.017368601937574592
0.000201,-0.4502512515,0.022680126767718987
0.00020150000000000002,-0.4422110505,0.0050566940657342345
0.00020200000000000003,-0.4422110505,-0.011278490742209157
0.0002025,-0.4502512515,-0.00252199478525214
0.000203,-0.446231151,0.027726910603267384
0.0002035,-0.4422110505,0.0067346455622473165
0.00020400000000000003,-0.4502512515,-0.005177772881796858
0.00020449999999999998,-0.4442211008,0.010114768035370952
0.000205,-0.446231151,-0.0024898554924804635
0.0002055,-0.4482412012,-0.01205836943577365
0.00020600000000000002,-0.4502512515,0.007793470676810214
0.00020650000000000003,-0.4502512515,0.006167117431451964
0.000207,-0.446231151,-0.0055865030063869505
0.0002075,-0.4562814022,0.013305069547793412
0.00020800000000000001,-0.4422110505,0.030385607971417636
0.00020850000000000003,-0.4442211008,-0.0266732610512249
0.00020899999999999998,-0.4502512515,-0.01597644077961006
0.0002095,-0.4562814022,-0.0065906793304079826
0.00021,-0.4502512515,0.02331909731602804
0.00021050000000000002,-0.4502512515,-0.012305227162713425
0.00021100000000000003,-0.4582914524,0.01410959327073021
0.0002115,-0.4502512515,-0.008426012714919797
0.000212,-0.4582914524,-0.02074975358571785
0.00021250000000000002,-0.4582914524,0.006167904711253011
0.00021300000000000003,-0.4542713519,-0.001039263687291435
0.00021349999999999999,-0.4562814022,-0.011407538109064932
0.000214,-0.4582914524,-0.013382566541620993
0.0002145,-0.4582914524,-0.000668581223213744
0.00021500000000000002,-0.4542713519,0.0022547880429939467
0.00021550000000000003,-0.4562814022,-0.017417367928982835
0.000216,-0.4582914524,0.013568310927243381
0.0002165,-0.4502512515,0.012048572844528056
0.00021700000000000002,-0.4582914524,-0.017700766306232577
0.00021750000000000003,-0.4562814022,0.00982768576760828
0.00021799999999999999,-0.4582914524,-0.006515476423837762
0.0002185,-0.4562814021,-0.012912573291637412
0.000219,-0.4582914524,-0.030063518961010918
0.00021950000000000002,-0.4643216031,0.01190040722478411
0.00022000000000000003,-0.4582914524,0.014667812066404507
0.0002205,-0.4582914524,0.005445537210098878
0.000221,-0.4582914524,0.021518056182002948
0.00022150000000000002,-0.4522613017,0.004228628737359387
0.00022200000000000003,-0.4582914524,-0.015005668084747823
0.0002225,-0.4603015026,-0.02099856835206035
0.000223,-0.4623115528,-0.00761123138730752
0.0002235,-0.4643216031,-0.009219192671294833
0.00022400000000000002,-0.4663316533,0.006276927571071773
0.00022450000000000004,-0.4643216031,0.02776371315608297
0.000225,-0.4582914524,-0.009989525861148289
0.0002255,-0.4663316533,-0.021574470474833473
0.00022600000000000002,-0.4663316533,-0.007721844288539717
0.00022650000000000003,-0.4643216031,0.021332322501792296
0.000227,-0.4623115528,-0.005393485886088414
0.0002275,-0.4643216031,0.018362646394540275
0.000228,-0.4582914524,0.022255547761676944
0.00022850000000000002,-0.4582914524,-0.01256515709691198
0.00022900000000000004,-0.4623115528,-0.01480726165573145
0.0002295,-0.4582914524,0.011075379335351299
0.00023,-0.4582914524,-0.01600329623705947
0.00023050000000000002,-0.4643216031,-0.005799005141101114
0.00023100000000000003,-0.4623115528,-0.0034063936371247143
0.0002315,-0.4643216031,0.01630809913557025
0.000232,-0.4582914524,0.00539580697591591
0.0002325,-0.4663316533,-0.013071136008849613
0.00023300000000000003,-0.4623115528,0.012186353949548649
0.00023349999999999998,-0.4643216031,-0.017265394038733062
0.000234,-0.4663316533,0.03462913012557427
0.0002345,-0.4582914524,0.0037822290305053264
0.00023500000000000002,-0.4663316533,-0.007412691984299507
0.00023550000000000003,-0.4663316533,0.017686211440915166
0.000236,-0.4582914524,-0.004508094122101132
0.0002365,-0.4663316533,-0.02736219148413122
0.00023700000000000001,-0.4663316533,0.0063525162073326865
0.00023750000000000003,-0.4663316533,0.015105093070647231
0.00023799999999999998,-0.4663316533,0.004508661300127748
0.0002385,-0.4643216031,-0.00319837965942085
0.000239,-0.4663316533,-0.004483274915220593
0.00023950000000000002,-0.4643216031,0.003417809349163598
0.00024000000000000003,-0.4663316533,0.01569005620554026
0.0002405,-0.4603015026,0.016107581567561667
0.000241,-0.4623115528,-0.008300562978698809
0.00024150000000000002,-0.4663316533,-0.011823847452357903
0.00024200000000000003,-0.4663316533,0.011920087168931393
0.00024249999999999999,-0.4603015026,-0.010890779157198627
0.000243,-0.4703517538,-0.026675118051556715
0.0002435,-0.4683417035,0.002677273413392956
0.00024400000000000002,-0.4663316533,0.009733547253427084
0.00024450000000000003,-0.4663316533,-0.009466282928189957
0.000245,-0.4703517538,0.0070143225982230144
0.0002455,-0.4603015026,0.018018390028127936
0.000246,-0.4663316533,-0.014811502257360769
0.00024650000000000003,-0.4643216031,0.0017974532417636612
0.000247,-0.4663316533,-0.013757863713490819
0.0002475,-0.4663316533,-0.017452977089007365
0.000248,-0.4743718542,0.012831714796914698
0.0002485,-0.4643216031,0.007626268018643884
0.00024900000000000004,-0.4663316533,-0.004248641156150036
0.0002495,-0.4663316533,0.004042787612037499
0.00025,-0.4663316533,0.020556008130297065
0.0002505,-0.4603015026,0.0018457191351445423
0.00025100000000000003,-0.4623115528,-0.005851831256039248
0.0002515,-0.4663316533,0.012110637356015147
0.000252,-0.4582914524,-0.012050853601748297
0.0002525,-0.4663316533,-0.015343364845676713
0.000253,-0.4703517538,0.004327820658137752
0.00025350000000000004,-0.4643216031,0.022664909244530525
0.000254,-0.4582914524,0.0035635484010544394
0.0002545,-0.4643216031,-0.014817127132474755
0.000255,-0.4623115528,0.0030300307943163076
0.00025550000000000003,-0.4643216031,-0.0006324874025365468
0.00025600000000000004,-0.4663316533,0.0006680050237461823
0.0002565,-0.4663316533,0.0033522153084055246
0.000257,-0.4663316533,0.014726610826241868
0.0002575,-0.4603015026,-0.0023349210571535343
0.000258,-0.4663316533,-0.008732627052601005
0.00025850000000000005,-0.4603015026,0.00012255965756103704
0.000259,-0.4663316533,-0.005221295508725753
0.0002595,-0.4663316533,0.012059803047348494
0.00026000000000000003,-0.4582914524,0.013169994168572143
0.0002605,-0.4643216031,-0.015739321767546572
0.000261,-0.4663316533,0.003029683754026978
0.0002615,-0.4663316533,0.018352007002263256
0.00026199999999999997,-0.4582914524,0.02118889260595718
0.00026250000000000004,-0.4582914524,-0.004243474645541272
0.000263,-0.4623115528,-0.0026278634470893363
0.0002635,-0.4582914524,-0.0038400424820159073
0.000264,-0.4663316533,-0.009909043321887037
0.0002645,-0.4603015026,0.023732917881608043
0.00026500000000000004,-0.4582914524,0.003908875723341324
0.0002655,-0.4562814022,-0.02773464381962913
0.000266,-0.4663316533,0.007352047393300507
0.0002665,-0.4582914524,0.011095454322029444
0.000267,-0.4623115528,-0.0018566696829732045
0.0002675,-0.4582914524,0.020735923924645475
0.000268,-0.4663316533,-0.018366505579928277
0.0002685,-0.4643216031,0.015779391140155564
0.00026900000000000003,-0.4582914524,0.005156410743965407
0.0002695,-0.4643216031,0.000970457643626122
0.00027,-0.4582914524,0.014015439584285576
0.0002705,-0.4582914524,-7.6830953006865e-05
0.000271,-0.4582914524,-0.02554858352800712
0.00027150000000000004,-0.4663316533,0.009224712486913228
0.000272,-0.4582914524,0.002792650293002983
0.0002725,-0.4643216031,0.010071832644178358
0.000273,-0.4582914524,0.010372374920892945
0.0002735,-0.4562814022,-0.015548441321077168
0.00027400000000000005,-0.4663316533,0.0012964505913604756
0.0002745,-0.4582914524,0.017575590594196853
0.000275,-0.4582914524,0.016112693687477225
0.00027550000000000003,-0.4562814022,0.0011271124036053267
0.000276,-0.4582914524,0.009201322432139588
0.0002765,-0.4522613017,-0.0149373856792084
0.000277,-0.4582914524,-0.005848451379545014
0.0002775,-0.4582914524,0.02231024078371308
0.00027800000000000004,-0.4502512515,0.03273070604187924
0.0002785,-0.4522613017,-0.0086244750120088
0.000279,-0.4542713519,0.001725282991006837
0.0002795,-0.4522613017,-0.005744913491925438
0.00028,-0.4582914524,-0.0007882103018548251
0.00028050000000000004,-0.4522613017,0.0004923129586030339
0.000281,-0.4582914524,-0.014065046492930054
0.0002815,-0.4582914524,0.018598133233025668
0.000282,-0.4502512515,0.002912048027299503
0.0002825,-0.4582914524,-0.0025450046126795954
0.00028300000000000005,-0.4542713519,0.02281694866727676
0.0002835,-0.4502512515,-0.025960776706551385
0.000284,-0.4582914524,0.003464389547100814
0.00028450000000000003,-0.4502512515,0.02290632970864556
0.000285,-0.4502512515,-0.013624911874888838
0.0002855,-0.4522613017,-0.0018507504384232755
0.000286,-0.4502512515,-0.0026837324507151374
0.00028649999999999997,-0.4522613017,-0.010746462708608713
0.00028700000000000004,-0.4502512515,-0.0015941041932644884
0.0002875,-0.4562814022,0.012830270403328297
0.000288,-0.4422110505,0.041051101406256923
0.0002885,-0.4442211008,-0.024037751341260124
0.000289,-0.4542713519,-0.03023068029484005
0.00028950000000000004,-0.4562814022,0.041225538181298274
0.00029,-0.4422110505,0.008609683167441809
0.0002905,-0.4522613017,-0.02266125534783705
0.000291,-0.4502512515,0.005986106213071139
0.0002915,-0.4502512515,-0.001523309710267656
0.00029200000000000005,-0.4502512515,0.002730220575866577
0.0002925,-0.4502512515,-0.0027727338229544124
0.000293,-0.446231151,0.022702356324919334
0.00029350000000000003,-0.4442211008,0.0050161537192707035
0.000294,-0.4422110505,-0.010254124388681934
0.0002945,-0.4502512515,-0.0020653668817654414
0.000295,-0.4422110505,-0.005077106418919264
0.00029549999999999997,-0.4502512515,0.004891513224565358
0.00029600000000000004,-0.4422110505,0.034756657943828796
0.0002965,-0.4422110505,-0.00291189186339417
0.000297,-0.4422110505,-0.009175309574190485
0.0002975,-0.4442211008,0.002428250373744339
0.000298,-0.4422110505,0.01301211190516859
0.00029850000000000005,-0.4422110505,-0.0031955709850437514
0.000299,-0.4422110505,0.005913941987175384
0.0002995,-0.4422110505,-0.008478229375646885
0.00030000000000000003,-0.4422110505,-0.01584157007712814
0.0003005,-0.4482412012,0.020178273683186507
0.000301,-0.4381909501,0.02985680188520327
0.0003015,-0.4381909501,-0.0012990046213594113
0.000302,-0.4341708496,-0.004030129605469757
0.00030250000000000003,-0.4422110505,-0.017220435842965072
0.000303,-0.4422110505,0.008970735421131113
0.0003035,-0.4402010003,-0.0015749231795405346
0.000304,-0.4422110505,0.007300034874061872
0.0003045,-0.4321607994,0.022629189052638273
0.00030500000000000004,-0.4301507492,-0.008094919773420237
0.0003055,-0.4361808998,0.007036852713745649
0.000306,-0.4261306487,-0.006013888847663401
0.0003065,-0.4402010003,-0.023197796162480102
0.000307,-0.4301507492,0.011198838531709672
0.00030750000000000005,-0.4402010003,-0.008110898174630947
0.000308,-0.4341708496,-0.013111107769574103
0.0003085,-0.4422110505,0.01144692097683919
0.00030900000000000003,-0.4301507492,0.017910022153943876
0.0003095,-0.4321607994,-0.024328306480511024
0.00031,-0.4341708496,0.004874252233525796
0.0003105,-0.4281406989,0.019775617218232025
0.00031099999999999997,-0.4261306487,0.023190281133973645
0.00031150000000000004,-0.4261306487,0.000806830761587172
0.000312,-0.4261306487,-0.004551549686299287
0.0003125,-0.4341708496,-0.010986626949533281
0.000313,-0.4301507492,-0.0004489643181530955
0.0003135,-0.4281406989,0.02562313876464529
0.00031400000000000004,-0.4180904478,0.01656313734111914
0.0003145,-0.420100498,-0.0043676082856951
0.000315,-0.4261306487,0.007521282084303773
0.0003155,-0.420100498,-0.012632462599195505
0.000316,-0.4261306487,-0.0061068417372389106
0.00031650000000000005,-0.4241205985,0.03374444175388868
0.000317,-0.4140703473,-0.01152098488432895
0.0003175,-0.4180904478,-0.035016682044130915
0.00031800000000000003,-0.4261306487,0.009961326549610645
0.0003185,-0.420100498,0.02823679936368002
0.000319,-0.4221105482,0.0007289773820791335
0.0003195,-0.4180904478,0.007507721005629066
